city,latitude,longitude,population,country_code,c40,Population with at least some secondary education (% ages 25 and older),"Mean years of schooling, male (years)",Share of seats in parliament (% held by women),"Adolescent birth rate (births per 1,000 women ages 15-19)",Total population (millions),Sex ratio at birth (male to female births),"Remittances, inflows (% of GDP)","Foreign direct investment, net inflows (% of GDP)",Private capital flows (% of GDP),"Life expectancy at birth, female (years)",Exports and imports (% of GDP),Human Development Index (HDI),Total unemployment rate (female to male ratio),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Inequality in income (%),Official entrance age to primary education (years),"Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)",Percentage of enrolment in pre-primary education in private institutions (%),"Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)","Population, female (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Unemployment, male (% of male labor force) (modeled ILO estimate)",Agricultural water withdrawal as % of total water withdrawal,Industrial water withdrawal as % of total water withdrawal,Interannual variability (WRI),MDG 7.5. Freshwater withdrawal as % of total renewable water resources,SDG 6.4.1. Industrial Water Use Efficiency,SDG 6.4.2. Water Stress,Total internal renewable water resources per capita,country
Cincinnati,39.1413,-84.5061,1662691.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Cleveland,41.4767,-81.6804,1710093.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Clinton,38.7499,-76.9063,40027.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Columbus,39.9862,-82.985,1562009.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Culver City,34.0058,-118.3968,39185.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Dallas,32.7936,-96.7662,5743938.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Damascus,39.2737,-77.2006,15094.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Delhi,37.4306,-120.7759,11735.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Denver,39.7621,-104.8759,2876625.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Detroit,42.3834,-83.1024,3506126.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Douglas,31.3602,-109.5394,16467.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Dublin,37.7161,-121.8963,64826.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
East Highland Park,37.577,-77.3865,15592.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
East St. Louis,38.6156,-90.1304,26047.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Easton,40.6858,-75.2209,27189.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Eldorado at Santa Fe,35.5273,-105.934,5999.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Emeryville,37.8382,-122.2932,12086.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Encinitas,33.049,-117.2613,62709.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Evanston,42.0463,-87.6942,73473.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Fayetteville,36.0713,-94.166,351246.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Flagstaff,35.1872,-111.6195,81974.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Fort Collins,40.5478,-105.0656,312666.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Fort Worth,32.7811,-97.3473,909585.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Freetown,41.7714,-71.0157,9251.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Fremont,37.5265,-121.9852,241110.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Fresno,36.7831,-119.7941,703498.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Geneva,42.8644,-76.9827,28563.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Genoa,42.0926,-88.6964,6467.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Georgetown,30.6668,-97.6953,79604.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Gretna,29.9101,-90.0515,17647.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
Hamburg,42.7394,-78.8581,58105.0,USA,False,96.029,13.363,23.729,19.86,329.065,1.05,0.032,1.454,-1.445,81.405,26.389,0.9259999999999999,0.9670000000000001,46.349,27.144000000000002,6,102.401420593262,70.8390808105469,71.506233215332,0.997870028018951,1.0091271692200685,73.23645947205264,103.700927734375,45.8459003223034,6.6,40.4449005126953,5.88137006759644,3.9733920454493337,3.628222419343589,5.44661998748779,50.530032329281504,-1.6679672114454218,91.16935728696235,5.400000095367429,39.6587814265,47.1989016183,2.1,14.4801600448,15.1152247648,28.1619842696,8668.5085904182,United States of America
