city,latitude,longitude,population,Population with at least some secondary education (% ages 25 and older),Total population (millions),Sex ratio at birth (male to female births),"Foreign direct investment, net inflows (% of GDP)",Population ages 15?64 (millions),Inequality-adjusted education index,Private capital flows (% of GDP),"Life expectancy at birth, female (years)",Exports and imports (% of GDP),Total unemployment rate (female to male ratio),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Official entrance age to lower secondary education (years),"Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)",Percentage of enrolment in pre-primary education in private institutions (%),"Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)","Population, female (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Unemployment, male (% of male labor force) (modeled ILO estimate)",Dependency ratio,Industrial water withdrawal as % of total water withdrawal,Interannual variability (WRI),MDG 7.5. Freshwater withdrawal as % of total renewable water resources,SDG 6.4.2. Water Stress,country
Khulna,22.8167,89.55,1311100.0,43.98,163.046,1.05,0.528,110.228,0.332,-0.261,74.595,36.759,1.8769999999999998,20.656,11,92.7670211791992,74.51019287109379,31.2242698669434,30.9720401763916,1.07875001430511,1.12732005119324,48.4335708618164,113.142379760742,14.4,28.5413926642095,36.3,40.9532814025879,3.40352010726929,5.32596015930176,3.51985001564026,49.539376606908,0.1,98.4517822265625,106.99601745605499,3.4000000953674303,91.4427659588,2.1466406468,0.7,2.9233141434,5.7233394816,Bangladesh
Sylhet,24.9,91.8667,479837.0,43.98,163.046,1.05,0.528,110.228,0.332,-0.261,74.595,36.759,1.8769999999999998,20.656,11,92.7670211791992,74.51019287109379,31.2242698669434,30.9720401763916,1.07875001430511,1.12732005119324,48.4335708618164,113.142379760742,14.4,28.5413926642095,36.3,40.9532814025879,3.40352010726929,5.32596015930176,3.51985001564026,49.539376606908,0.1,98.4517822265625,106.99601745605499,3.4000000953674303,91.4427659588,2.1466406468,0.7,2.9233141434,5.7233394816,Bangladesh
Choybalsan,48.0706,114.5228,38150.0,89.01100000000001,3.225,1.03,17.637999999999998,2.097,0.649,-19.409000000000002,74.142,125.759,0.889,47.75,11,92.12374877929692,93.0415725708008,64.3938441104342,64.55051350979298,0.9819499850273129,1.02144002914429,90.0551986694335,110.22859954834,21.43603111,45.3448340556462,18.8,25.923443559627586,3.3494400978088397,0.0736500024795532,2.97965002059937,50.4868190680431,0.1,98.27694702148442,97.77454376220699,8.10000038146973,0.0,35.9429065744,2.6,1.3287356322,3.3950073421,Mongolia
Darhan,49.4689,105.9575,74738.0,89.01100000000001,3.225,1.03,17.637999999999998,2.097,0.649,-19.409000000000002,74.142,125.759,0.889,47.75,11,92.12374877929692,93.0415725708008,64.3938441104342,64.55051350979298,0.9819499850273129,1.02144002914429,90.0551986694335,110.22859954834,21.43603111,45.3448340556462,18.8,25.923443559627586,3.3494400978088397,0.0736500024795532,2.97965002059937,50.4868190680431,0.1,98.27694702148442,97.77454376220699,8.10000038146973,0.0,35.9429065744,2.6,1.3287356322,3.3950073421,Mongolia
Erdenet,49.0278,104.0444,79647.0,89.01100000000001,3.225,1.03,17.637999999999998,2.097,0.649,-19.409000000000002,74.142,125.759,0.889,47.75,11,92.12374877929692,93.0415725708008,64.3938441104342,64.55051350979298,0.9819499850273129,1.02144002914429,90.0551986694335,110.22859954834,21.43603111,45.3448340556462,18.8,25.923443559627586,3.3494400978088397,0.0736500024795532,2.97965002059937,50.4868190680431,0.1,98.27694702148442,97.77454376220699,8.10000038146973,0.0,35.9429065744,2.6,1.3287356322,3.3950073421,Mongolia
Ulaanbaatar,47.9203,106.9172,1396288.0,89.01100000000001,3.225,1.03,17.637999999999998,2.097,0.649,-19.409000000000002,74.142,125.759,0.889,47.75,11,92.12374877929692,93.0415725708008,64.3938441104342,64.55051350979298,0.9819499850273129,1.02144002914429,90.0551986694335,110.22859954834,21.43603111,45.3448340556462,18.8,25.923443559627586,3.3494400978088397,0.0736500024795532,2.97965002059937,50.4868190680431,0.1,98.27694702148442,97.77454376220699,8.10000038146973,0.0,35.9429065744,2.6,1.3287356322,3.3950073421,Mongolia
Ciudad de la Costa,-34.8167,-55.95,112449.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Montevideo,-34.8667,-56.1667,1319108.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Punta del Este,-34.97,-54.95,159000.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Rivera,-30.9025,-55.5506,78900.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Rosario,-34.3139,-57.3525,9311.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Salto,-31.3883,-57.9606,124878.0,56.832,3.4619999999999997,1.05,1.338,2.2359999999999998,0.715,2.937,81.47800000000001,41.03,1.496,46.74,12,90.6988846465052,91.38779065460774,64.62229768527303,64.63937649919876,0.9828098300838234,1.0029894674620394,78.85249475089425,104.57627498434908,64.6,45.0426845839909,9.3,37.891355941659214,8.712365958391704,3.9522481688876248,8.19178623867946,51.73033799545689,0.6,91.42219358779914,91.22619220078349,6.400000095367429,46.457607433199996,2.1857923497,1.7,2.1254355401,9.786096256699999,Uruguay
Cochabamba,-17.3935,-66.157,632013.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
La Paz,-16.4942,-68.1475,2867504.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
Oruro,-17.9667,-67.1167,264683.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
San Lorenzo,-21.4799,-64.77,3000.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
Santa Cruz,-17.7892,-63.1975,3151676.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
Sucre,-19.0431,-65.2592,300000.0,58.79,11.513,1.05,-0.39,7.142,0.573,-0.797,74.508,56.397,1.172,44.068999999999996,12,93.78970336914058,99.1021499633789,70.7316207885742,70.60302734375,0.9721500277519229,0.9837999939918521,81.2321319580078,95.2218475341797,35.56227065,40.9125288519577,38.2,14.0600996017456,9.316690444946289,1.99687004089355,8.86079025268555,49.922063109812896,0.3,90.46405029296879,89.5583724975585,2.5,47.1254355401,1.5325670498,2.5,0.3637630662,1.1770011273999998,Bolivia (Plurinational State of)
Conakry,9.5092,-13.7122,1667864.0,11.755,12.770999999999999,1.02,3.917130561961416,6.846,0.17600000000000002,-4.100398478888113,62.117,108.721,0.607,52.745,13,90.59672668439985,91.32114065329728,64.56876432090272,64.44790232415387,0.9803906538218364,0.9538861802059596,84.18105103693969,104.57465151370658,8.2,48.958731215571206,92.0,34.31723359392636,8.61248766678216,3.941006096753192,8.160681786387956,49.887483258948,1.5,92.74571932356493,93.36787415873613,5.800000190734861,0.0,9.7926468026,0.9,0.2539823009,0.8830769231000001,Guinea
Kankan,10.39,-9.31,114009.0,11.755,12.770999999999999,1.02,3.917130561961416,6.846,0.17600000000000002,-4.100398478888113,62.117,108.721,0.607,52.745,13,90.59672668439985,91.32114065329728,64.56876432090272,64.44790232415387,0.9803906538218364,0.9538861802059596,84.18105103693969,104.57465151370658,8.2,48.958731215571206,92.0,34.31723359392636,8.61248766678216,3.941006096753192,8.160681786387956,49.887483258948,1.5,92.74571932356493,93.36787415873613,5.800000190734861,0.0,9.7926468026,0.9,0.2539823009,0.8830769231000001,Guinea
Kindia,10.06,-12.87,117062.0,11.755,12.770999999999999,1.02,3.917130561961416,6.846,0.17600000000000002,-4.100398478888113,62.117,108.721,0.607,52.745,13,90.59672668439985,91.32114065329728,64.56876432090272,64.44790232415387,0.9803906538218364,0.9538861802059596,84.18105103693969,104.57465151370658,8.2,48.958731215571206,92.0,34.31723359392636,8.61248766678216,3.941006096753192,8.160681786387956,49.887483258948,1.5,92.74571932356493,93.36787415873613,5.800000190734861,0.0,9.7926468026,0.9,0.2539823009,0.8830769231000001,Guinea
Cork,51.9,-8.4731,208669.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Drogheda,53.7139,-6.3503,40956.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Dublin,53.3425,-6.2658,1173179.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Galway,53.2729,-9.0418,79504.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Limerick,52.6653,-8.6238,58319.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Waterford,52.2583,-7.119,48369.0,81.12,4.882,1.06,-20.393,3.155,0.892,-4.942,83.90899999999999,239.215,0.909,47.507,13,111.142379760742,110.260528564453,96.7951889038085,94.9750137329102,1.01072001457214,1.03004002571106,154.41178894043,99.2338104248047,80.1224,44.447972118874,3.7,98.2249908447266,0.722699999809265,0.42462998628616294,0.577400028705597,50.402756702611896,0.2,92.53858329692068,93.23794558422304,10.8000001907349,5.7692307692,5.9233449476999995,0.8,1.4557692308,3.6429258903,Ireland
Cotonou,6.4,2.52,762000.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Djougou,9.7004,1.68,202810.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Kandi,11.1304,2.94,109701.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Lokossa,6.615,1.715,86971.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Parakou,9.34,2.62,188853.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Porto-Novo,6.4833,2.6167,300000.0,26.592,11.800999999999998,1.04,3.9312028461195485,6.435,0.26899999999999996,-3.7431494449137586,63.324,63.681000000000004,1.0959999999999999,55.815,12,61.7702407836914,77.7041091918945,23.900709152221697,23.647520065307603,0.9215499758720401,0.701479971408843,37.5878791809082,155.489456176758,11.25498791,49.1371086880056,100.3,31.944480895996104,8.19869041442871,10.7349901199341,7.818570137023929,50.1687695171371,1.0,77.9555435180664,72.68470764160159,1.0,60.9700644183,12.8205128205,1.2,0.4926108374,0.9752438109999999,Benin
Cuenca,-2.8974,-79.0045,329928.0,53.007,17.374000000000002,1.05,0.899,11.279000000000002,0.605,-2.9560000000000004,79.83800000000001,46.74,1.51,42.093999999999994,12,121.101440429688,117.576347351074,71.04486083984379,69.9001617431641,1.00252997875214,1.0390100479126,96.1098175048828,108.478370666504,48.94043379,39.5692523829838,21.5,26.5048809051514,7.17114019393921,1.16726994514465,6.604680061340329,50.006928117360104,0.3,115.719917297363,116.38468170166,3.9000000953674303,0.0,5.5353901996,2.9,2.2413652803,6.7823529412,Ecuador
Guayaquil,-2.1833,-79.8833,2723665.0,53.007,17.374000000000002,1.05,0.899,11.279000000000002,0.605,-2.9560000000000004,79.83800000000001,46.74,1.51,42.093999999999994,12,121.101440429688,117.576347351074,71.04486083984379,69.9001617431641,1.00252997875214,1.0390100479126,96.1098175048828,108.478370666504,48.94043379,39.5692523829838,21.5,26.5048809051514,7.17114019393921,1.16726994514465,6.604680061340329,50.006928117360104,0.3,115.719917297363,116.38468170166,3.9000000953674303,0.0,5.5353901996,2.9,2.2413652803,6.7823529412,Ecuador
Machala,-3.2667,-79.9667,231260.0,53.007,17.374000000000002,1.05,0.899,11.279000000000002,0.605,-2.9560000000000004,79.83800000000001,46.74,1.51,42.093999999999994,12,121.101440429688,117.576347351074,71.04486083984379,69.9001617431641,1.00252997875214,1.0390100479126,96.1098175048828,108.478370666504,48.94043379,39.5692523829838,21.5,26.5048809051514,7.17114019393921,1.16726994514465,6.604680061340329,50.006928117360104,0.3,115.719917297363,116.38468170166,3.9000000953674303,0.0,5.5353901996,2.9,2.2413652803,6.7823529412,Ecuador
Manta,-0.95,-80.7162,217553.0,53.007,17.374000000000002,1.05,0.899,11.279000000000002,0.605,-2.9560000000000004,79.83800000000001,46.74,1.51,42.093999999999994,12,121.101440429688,117.576347351074,71.04486083984379,69.9001617431641,1.00252997875214,1.0390100479126,96.1098175048828,108.478370666504,48.94043379,39.5692523829838,21.5,26.5048809051514,7.17114019393921,1.16726994514465,6.604680061340329,50.006928117360104,0.3,115.719917297363,116.38468170166,3.9000000953674303,0.0,5.5353901996,2.9,2.2413652803,6.7823529412,Ecuador
